Sent#	Word	Entity	Tag
11491	Quốc_gia	O	O
11491	Tìm_kiếm	O	O
11491	cứu	O	O
11491	nạn	O	O
11491	sau	O	O
11491	đó	O	O
11491	đã	O	O
11491	điều_động	O	O
11491	tàu	VEH	O
11491	SAR	VEH	O
11491	413	VEH	O
11491	ra	O	O
11491	khu_vực	O	O
11491	này	O	O
11491	để	O	O
11491	đưa	O	Transport
11491	9	PER	O
11491	thuỷ_thủ	PER	O
11491	vào	O	O
11491	cảng	FAC	O
11491	Vungtau	FAC	O
11491	MRCC	FAC	O
11491	phường	FAC	O
11491	11	FAC	O
11491	TP	FAC	O
11491	Vũng_Tàu	FAC	O
11491	.	O	O
11492	Nhóm	PER	O
11492	cướp_biển	PER	O
11492	bị	O	O
11492	bắt_giữ	O	Arrest-jail
11492	.	O	O
11492	Ảnh	O	O
11492	tư_liệu	O	O
11493	Trong	TIME	O
11493	sáng	TIME	O
11493	22/11	TIME	O
11493	đại_tá	PER	O
11493	Trần_Công_Hiểu	PER	O
11493	Phó	PER	O
11493	Chỉ_huy_trưởng	PER	O
11493	Bộ_Chỉ_huy	PER	O
11493	Bộ_đội	PER	O
11493	Biên_phòng	PER	O
11493	tỉnh	PER	O
11493	Bà_Rịa	PER	O
11493	Vũng_Tàu	PER	O
11493	đã	O	O
11493	trực_tiếp	O	O
11493	đến	O	Transport
11493	cảng	FAC	O
11493	Vungtau	FAC	O
11493	MRCC	FAC	O
11493	nắm	O	O
11493	tình_hình	O	O
11493	và	O	O
11493	thăm_hỏi	O	O
11493	9	O	O
11493	thuỷ_thủ	O	O
11493	.	O	O
11494	Ông	O	O
11494	chỉ_đạo	O	O
11494	bố_trí	O	O
11494	ăn	O	O
11494	nghỉ	O	O
11494	miễn_phí	O	O
11494	cho	O	O
11494	họ	O	O
11494	tại	O	O
11494	nhà_khách	O	O
11494	của	O	O
11494	Bộ_đội	O	O
11494	Biên_phòng	O	O
11494	tỉnh	O	O
11494	.	O	O
11495	Giết	O	O
11495	người	O	O
11495	dã_man	O	O
11495	từ	O	O
11495	chuyện	O	O
11495	nuôi	O	O
11495	chó	O	O
11496	Tức_tối	O	O
11496	vì	O	O
11496	bị	O	O
11496	đòi	O	O
11496	nợ	O	O
11496	kéo_dài	O	O
11496	và	O	O
11496	bị	O	O
11496	bêu	O	O
11496	xấu	O	O
11496	Khiêm	PER	O
11496	rủ	O	O
11496	người	O	O
11496	đi	O	O
11496	đánh	O	Attack
11496	đối_tác	PER	O
11496	trả_thù	O	O
11496	.	O	O
11497	Ngày	O	O
11497	10-3	O	O
11497	TAND	ORG	O
11497	TP.	ORG	O
11497	HCM	ORG	O
11497	tuyên_phạt	O	Sentence
11497	bị_cáo	PER	O
11497	Lê_Thành_Khiêm	PER	O
11497	SN	O	O
11497	1976	O	O
11497	21	SEN	O
11497	năm	SEN	O
11497	tù	SEN	O
11497	và	O	O
11497	Nguyễn_Tấn_Đạt	PER	O
11497	SN	O	O
11497	1993	O	O
11497	cùng	O	O
11497	ngụ	O	O
11497	TP	O	O
11497	Cần_Thơ	O	O
11497	16	SEN	O
11497	năm	SEN	O
11497	tù	SEN	O
11497	về	O	O
11497	tội	O	O
11497	giết	CRIME	O
11497	người	CRIME	O
11497	.	O	O
11498	Tháng	O	O
11498	10-2012	O	O
11498	Khiêm	O	O
11498	và	O	O
11498	anh	O	O
11498	Trần_Thanh_Tuấn	O	O
11498	cùng	O	O
11498	hợp_tác	O	O
11498	thuê	O	O
11498	đất	O	O
11498	trong	O	O
11498	Khu_công_nghiệp	O	O
11498	Tân_Tạo	O	O
11498	TP	O	O
11498	HCM	O	O
11498	để	O	O
11498	xây_dựng	O	O
11498	chuồng_trại	O	O
11498	nuôi	O	O
11498	chó	O	O
11498	nhưng	O	O
11498	sau	O	O
11498	đó	O	O
11498	do	O	O
11498	mặt_bằng	O	O
11498	bị	O	O
11498	thu_hồi	O	O
11498	nên	O	O
11498	hai	O	O
11498	bên	O	O
11498	phát_sinh	O	O
11498	mâu_thuẫn	O	O
11498	về	O	O
11498	tiền_bạc	O	O
11498	.	O	O
11499	Anh	O	O
11499	Tuấn	O	O
11499	cho	O	O
11499	rằng	O	O
11499	Khiêm	O	O
11499	còn	O	O
11499	nợ	O	O
11499	50	O	O
11499	triệu	O	O
11499	đồng	O	O
11499	nên	O	O
11499	nhiều	O	O
11499	lần	O	O
11499	tìm	O	O
11499	Khiêm	O	O
11499	đòi	O	O
11499	tiền	O	O
11499	.	O	O
11500	Tuy_nhiên	O	O
11500	Khiêm	O	O
11500	không	O	O
11500	thừa_nhận	O	O
11500	có	O	O
11500	nợ	O	O
11500	vì	O	O
11500	cho_rằng	O	O
11500	toàn_bộ	O	O
11500	chi_phí	O	O
11500	xây_dựng	O	O
11500	chuồng_trại	O	O
11500	đều	O	O
11500	do	O	O
11500	Khiêm	O	O
11500	bỏ	O	O
11500	ra	O	O
11500	anh	O	O
11500	Tuấn	O	O
11500	chỉ	O	O
11500	tốn	O	O
11500	công	O	O
11500	trông	O	O
11500	giữ	O	O
11500	.	O	O
11501	Không	O	O
11501	đòi	O	O
11501	được	O	O
11501	Khiêm	O	O
11501	anh	PER	O
11501	Tuấn	PER	O
11501	đến	O	O
11501	gặp	O	Meet
11501	chị	PER	O
11501	Thoại_Phương	PER	O
11501	vợ	O	O
11501	Khiêm	O	O
11501	đã	O	O
11501	ly_hôn	O	O
11501	quấy_rối	O	O
11501	và	O	O
11501	yêu_cầu	O	O
11501	chị	O	O
11501	Phương	O	O
11501	kêu	O	O
11501	Khiêm	O	O
11501	ra	O	O
11501	trả	O	O
11501	nợ	O	O
11501	.	O	O
11502	Tức_giận	O	O
11502	vì	O	O
11502	chuyện	O	O
11502	làm_ăn	O	O
11502	riêng_tư	O	O
11502	nhưng	O	O
11502	Tuấn	O	O
11502	lại	O	O
11502	đến	O	O
11502	kể	O	O
11502	cho	O	O
11502	vợ	O	O
11502	cũ	O	O
11502	nghe	O	O
11502	nên	O	O
11502	Khiêm	O	O
11502	nảy_sinh	O	O
11502	ý_định	O	O
11502	trả_thù	O	O
11502	.	O	O
11503	Tối	O	O
11503	7-12-2012	O	O
11503	Khiêm	PER	O
11503	thủ	O	O
11503	dao	O	O
11503	rủ	O	O
11503	thêm	O	O
11503	Đạt	O	O
11503	đi	O	O
11503	chơi	O	O
11503	rồi	O	O
11503	điện_thoại	O	Phone-write
11503	hẹn	O	O
11503	Tuấn	PER	O
11503	ra	O	O
11503	để	O	O
11503	giải_quyết	O	O
11503	chuyện	O	O
11503	tiền_bạc	O	O
11503	.	O	O
11504	Khiêm_dặn	O	O
11504	Đạt	O	O
11504	lúc	O	O
11504	gặp	O	O
11504	Tuấn	O	O
11504	thì	O	O
11504	nhảy	O	O
11504	xuống	O	O
11504	cầm	O	O
11504	dao	WEA	O
11504	chém	O	Attack
11504	vào	O	O
11504	chân	O	O
11504	“	O	O
11504	đối_phương	PER	O
11504	”	O	O
11504	.	O	O
11505	Đến_nơi	O	O
11505	Khiêm	PER	O
11505	lái_xe	O	O
11505	ô_tô	VEH	O
11505	tông	O	Attack
11505	thẳng	O	O
11505	vào	O	O
11505	đuôi	VEH	O
11505	xe	VEH	O
11505	của	VEH	O
11505	Tuấn	VEH	O
11505	khiến	O	O
11505	xe	O	O
11505	văng	O	O
11505	vào	O	O
11505	cột	O	O
11505	điện	O	O
11505	.	O	O
11506	Tuấn	O	O
11506	nhảy	O	O
11506	lên	O	O
11506	nóc	O	O
11506	ca	O	O
11506	pô	O	O
11506	ô_tô	O	O
11506	của	O	O
11506	Khiêm	O	O
11506	để	O	O
11506	tránh	O	O
11506	thì	O	O
11506	Khiêm	O	O
11506	tiếp_tục	O	O
11506	cho	O	O
11506	xe	O	O
11506	ô_tô	O	O
11506	chạy	O	O
11506	thêm	O	O
11506	7m	O	O
11506	rồi	O	O
11506	thắng	O	O
11506	gấp	O	O
11506	làm	O	O
11506	Tuấn	O	O
11506	ngã	O	O
11506	xuống_đường	O	O
11506	.	O	O
11507	Đạt	PER	O
11507	mở_cửa	O	O
11507	xe	O	O
11507	cầm	O	O
11507	dao	WEA	O
11507	chém	O	Attack
11507	liên_tiếp	O	O
11507	3	O	O
11507	nhát	O	O
11507	vào	O	O
11507	đùi	O	O
11507	Tuấn	PER	O
11507	rồi	O	O
11507	cả	O	O
11507	hai	O	O
11507	bung	O	O
11507	chạy	O	O
11507	.	O	O
11508	Anh	PER	O
11508	Tuấn	PER	O
11508	được	O	O
11508	đưa	O	Transport
11508	đi	O	O
11508	cấp_cứu	O	O
11508	nhưng	O	O
11508	tử_vong	O	Die
11508	sau	O	O
11508	đó	O	O
11508	.	O	O
11509	Mặc_dù	O	O
11509	đại_diện	O	O
11509	VKSND	O	O
11509	TP	O	O
11509	HCM	O	O
11509	đề_nghị	O	O
11509	tù	O	O
11509	chung_thân	O	O
11509	cho	O	O
11509	kẻ	O	O
11509	thủ_ác	O	O
11509	nhưng	O	O
11509	TAND	ORG	O
11509	cùng	ORG	O
11509	cấp	ORG	O
11509	chỉ	O	O
11509	xử_phạt	O	Sentence
11509	21	SEN	O
11509	năm	SEN	O
11509	tù	SEN	O
11509	mức	O	O
11509	án	O	O
11509	được	O	O
11509	nhiều	O	O
11509	người	O	O
11509	cho_rằng	O	O
11509	không	O	O
11509	tương_xứng	O	O
11509	với	O	O
11509	hành_vi	O	O
11509	phạm_tội	O	O
11509	.	O	O
11510	Đài_Loan	GPE	O
11510	đề_xuất	O	O
11510	tử_hình	O	Execute
11510	tài_xế	PER	O
11510	say_xỉn	PER	O
11510	gây	PER	O
11510	tai_nạn	PER	O
11510	chết	PER	O
11510	người	PER	O
11510	.	O	O
11511	Cảnh_sát	O	O
11511	làm	O	O
11511	nhiệm_vụ	O	O
11511	điều_khiển	O	O
11511	giao_thông	O	O
11511	ở	O	O
11511	Đài_Loan	O	O
11511	.	O	O
11512	Ảnh	O	O
11512	UDN_News	O	O
11513	Chính_quyền	O	O
11513	Đài_Loan	GPE	O
11513	hôm	O	O
11513	28/3	O	O
11513	phê_duyệt	O	O
11513	dự_thảo	O	O
11513	sửa_đổi	O	O
11513	bộ	O	O
11513	luật_hình_sự	O	O
11513	trong	O	O
11513	đó	O	O
11513	hành_vi	O	O
11513	uống	O	O
11513	rượu_bia	O	O
11513	gây	O	O
11513	tai_nạn	O	O
11513	chết	O	Die
11513	người	PER	O
11513	được	O	O
11513	khép	O	O
11513	vào	O	O
11513	tội	O	O
11513	giết	O	Die
11513	người	PER	O
11513	và	O	O
11513	có_thể	O	O
11513	bị	O	O
11513	tử_hình	O	Execute
11513	nếu	O	O
11513	được	O	O
11513	xác_định	O	O
11513	là	O	O
11513	"	O	O
11513	cố_ý	O	O
11513	"	O	O
11513	.	O	O
11514	Hiện	O	O
11514	Đài_Loan	GPE	O
11514	quy_định	O	Sentence
11514	mức	O	Sentence
11514	án	O	Sentence
11514	tối_đa	O	Sentence
11514	cho	O	O
11514	các	O	O
11514	trường_hợp	O	O
11514	điều_khiển	O	O
11514	phương_tiện	O	O
11514	giao_thông	O	O
11514	gây	O	O
11514	tai_nạn	O	O
11514	chết	O	Die
11514	người	PER	O
11514	trong	O	O
11514	tình_trạng	O	O
11514	say_xỉn	O	O
11514	là	O	O
11514	10	SEN	O
11514	năm	SEN	O
11514	tù	SEN	O
11514	.	O	O
11515	Dự_thảo	O	O
11515	luật	O	O
11515	còn	O	O
11515	đề_xuất	O	O
11515	tăng	O	O
11515	án	O	O
11515	tù	O	O
11515	đối_với	O	O
11515	các	O	O
11515	cá_nhân	PER	O
11515	vi_phạm	PER	O
11515	nhiều	PER	O
11515	lần	PER	O
11515	trong	O	O
11515	vòng	O	O
11515	5	O	O
11515	năm	O	O
11515	kể	O	O
11515	từ	O	O
11515	lần	O	O
11515	kết_án	O	Convict
11515	đầu_tiên	O	O
11515	.	O	O
11516	Tài_xế	PER	O
11516	sẽ	O	O
11516	lĩnh	O	Sentence
11516	án	O	Sentence
11516	chung_thân	SEN	O
11516	nếu	O	O
11516	gây	CRIME	O
11516	tử_vong	CRIME	O
11516	và	O	O
11516	12	SEN	O
11516	năm	SEN	O
11516	nếu	O	O
11516	gây	CRIME	O
11516	thương_tích	CRIME	O
11516	nặng	CRIME	O
11516	.	O	O
11517	Việc	O	O
11517	sửa_đổi	O	O
11517	luật	O	O
11517	diễn	O	O
11517	ra	O	O
11517	sau	O	O
11517	hàng_loạt	O	O
11517	vụ	O	O
11517	tai_nạn	O	O
11517	giao_thông	O	O
11517	liên_quan	O	O
11517	tới	O	O
11517	bia	O	O
11517	rượu	O	O
11517	gây	O	O
11517	phẫn_nộ	O	O
11517	cho	O	O
11517	dư_luận	O	O
11517	.	O	O
11518	"	O	O
11518	Các	O	O
11518	trường_hợp	O	O
11518	lái_xe	O	O
11518	trong	O	O
11518	tình_trạng	O	O
11518	say_xỉn	O	O
11518	dẫn	O	O
11518	đến	O	O
11518	tử_vong	O	Die
11518	đang	O	O
11518	gia_tăng	O	O
11518	mạnh	O	O
11518	.	O	O
11519	Nhiều	O	O
11519	tài_xế	O	O
11519	liều_lĩnh	O	O
11519	uống	O	O
11519	rượu_bia	O	O
11519	gây	O	O
11519	tai_nạn	O	O
11519	không_chỉ	O	O
11519	cướp	O	O
11519	đi	O	O
11519	nhiều	O	O
11519	sinh_mạng	O	O
11519	mà_còn	O	O
11519	gây	O	O
11519	ra	O	O
11519	nỗi	O	O
11519	đau_đớn	O	O
11519	cho	O	O
11519	các	O	O
11519	gia_đình	O	O
11519	"	O	O
11519	tuyên_bố	O	O
11519	của	O	O
11519	cơ_quan	O	O
11519	tư_pháp	O	O
11519	Đài_Loan	O	O
11519	nêu	O	O
11519	.	O	O
11520	Hiện	O	O
11520	dự_thảo	O	O
11520	vẫn	O	O
11520	gây	O	O
11520	tranh_cãi	O	O
11520	và	O	O
11520	cần	O	O
11520	được	O	O
11520	cơ_quan	O	O
11520	lập_pháp	O	O
11520	Đài_Loan	O	O
11520	thông_qua	O	O
11520	.	O	O
11521	Hiệp_hội	ORG	O
11521	Nhân_quyền	ORG	O
11521	Đài_Loan	ORG	O
11521	cho_rằng	O	O
11521	việc	O	O
11521	áp_dụng	O	Execute
11521	án	O	Execute
11521	tử	O	Execute
11521	cho	O	O
11521	người	PER	O
11521	lái_xe	PER	O
11521	khi	PER	O
11521	say	PER	O
11521	rượu	PER	O
11521	là	O	O
11521	bất_hợp_lý	O	O
11521	bởi	O	O
11521	chưa	O	O
11521	có	O	O
11521	bằng_chứng	O	O
11521	và	O	O
11521	nghiên_cứu	O	O
11521	nào	O	O
11521	cho	O	O
11521	thấy	O	O
11521	việc	O	O
11521	án	O	O
11521	phạt	O	O
11521	này	O	O
11521	sẽ	O	O
11521	ngăn_chặn	O	O
11521	được	O	O
11521	tình_trạng	O	O
11521	say_xỉn	O	O
11521	khi	O	O
11521	lái_xe	O	O
11521	.	O	O
11522	Hồi	O	O
11522	tháng	TIME	O
11522	một	TIME	O
11522	năm	TIME	O
11522	nay	TIME	O
11522	một	PER	O
11522	tài_xế	PER	O
11522	xe_tải	PER	O
11522	Đài_Loan	PER	O
11522	40	PER	O
11522	tuổi	PER	O
11522	trong	PER	O
11522	lúc	PER	O
11522	say_xỉn	PER	O
11522	đã	O	O
11522	lao	O	O
11522	thẳng	O	O
11522	vào	O	O
11522	một	O	O
11522	xe	O	O
11522	taxi	O	O
11522	làm	O	O
11522	3	PER	O
11522	người	PER	O
11522	chết	O	Die
11522	và	O	O
11522	3	PER	O
11522	người	PER	O
11522	bị_thương	O	Injure
11522	.	O	O
11523	Hiện	O	O
11523	trên	O	O
11523	thế_giới	LOC	O
11523	có	O	O
11523	rất	O	O
11523	ít	O	O
11523	quốc_gia	LOC	O
11523	áp_dụng	O	Execute
11523	án	O	Execute
11523	tử_hình	O	Execute
11523	cho	O	O
11523	các	O	O
11523	trường_hợp	O	O
11523	gây	CRIME	O
11523	tai_nạn	CRIME	O
11523	trong	CRIME	O
11523	lúc	CRIME	O
11523	say_xỉn	CRIME	O
11523	.	O	O
11524	Trung_Quốc	GPE	O
11524	đại_lục	GPE	O
11524	từng	O	O
11524	tuyên_bố	O	Convict
11524	sẽ	O	O
11524	xử_tử	O	Execute
11524	các	PER	O
11524	tài_xế	PER	O
11524	uống	PER	O
11524	rượu_bia	PER	O
11524	làm	PER	O
11524	chết	PER	O
11524	người	PER	O
11524	và	O	O
11524	một_số	LOC	O
11524	bang	LOC	O
11524	ở	LOC	O
11524	Mỹ	LOC	O
11524	cũng	O	O
11524	áp_dụng	O	O
11524	hình_phạt	O	O
11524	này	O	O
11524	cho	O	O
11524	các	O	O
11524	trường_hợp	O	O
11524	tương_tự	O	O
11524	.	O	O
11525	Mai	O	O
11525	Lâm	O	O
11525	Theo	O	O
11525	CNA	O	O
11526	Mỹ	O	O
11526	nói	O	O
11526	Trung_Quốc	GPE	O
11526	có	O	O
11526	'	O	O
11526	động_cơ	O	O
11526	chính_trị	O	O
11526	'	O	O
11526	khi	O	O
11526	tử_hình	O	Execute
11526	công_dân	PER	O
11526	Canada	PER	O
11526	.	O	O
11527	Công_dân	PER	O
11527	Canada_Robert_Schellenberg	PER	O
11527	tại	O	O
11527	phiên	O	O
11527	xử	O	Trial-hearing
11527	hôm	TIME	O
11527	14/1	TIME	O
11527	ở	O	O
11527	thành_phố	GPE	O
11527	Đại_Liên	GPE	O
11527	tỉnh	GPE	O
11527	Liêu_Ninh	GPE	O
11527	Trung_Quốc	GPE	O
11527	.	O	O
11528	Ảnh	O	O
11528	CCTV	O	O
11528	.	O	O
11529	"	O	O
11529	Ngoại_trưởng	PER	O
11529	Mỹ	PER	O
11529	Mike_Pompeo	PER	O
11529	và	O	O
11529	Ngoại_trưởng	PER	O
11529	Canada_Chrystia_Freeland	PER	O
11529	có	O	O
11529	cuộc	O	O
11529	trao_đổi	O	Meet
11529	ngày	TIME	O
11529	15/1	TIME	O
11529	.	O	O
11530	Họ	O	O
11530	bày_tỏ	O	O
11530	sự	O	O
11530	lo_ngại	O	O
11530	về	O	O
11530	tình_trạng	O	O
11530	bắt	O	Arrest-jail
11530	giam	O	Arrest-jail
11530	tuỳ_tiện	O	O
11530	và	O	O
11530	động_cơ	O	O
11530	chính_trị	O	O
11530	trong	O	O
11530	việc	O	O
11530	kết_án	O	Convict
11530	công_dân	PER	O
11530	Canada	PER	O
11530	"	O	O
11530	AP	O	O
11530	dẫn	O	O
11530	lời	O	O
11530	phó	O	O
11530	phát_ngôn_viên	O	O
11530	Bộ	O	O
11530	ngoại_giao	O	O
11530	Mỹ_Robert_Palladino	O	O
11530	hôm_qua	O	O
11530	cho	O	O
11530	biết	O	O
11530	.	O	O
11531	Palladino	O	O
11531	nói	O	O
11531	thêm	O	O
11531	rằng	O	O
11531	hai	O	O
11531	Ngoại_trưởng	O	O
11531	còn	O	O
11531	đề_cập	O	O
11531	tới	O	O
11531	trường_hợp	O	O
11531	của	O	O
11531	Mạnh_Vãn_Chu	PER	O
11531	giám_đốc	PER	O
11531	tài_chính	PER	O
11531	tập_đoàn	PER	O
11531	Huawei	PER	O
11531	bị	O	O
11531	bắt	O	Arrest-jail
11531	tại	O	O
11531	Canada	GPE	O
11531	theo	O	O
11531	yêu_cầu	O	O
11531	của	O	O
11531	Mỹ	O	O
11531	với	O	O
11531	cáo_buộc	O	O
11531	lừa_dối	CRIME	O
11531	ngân_hàng	CRIME	O
11531	vi_phạm	CRIME	O
11531	lệnh	CRIME	O
11531	trừng_phạt	CRIME	O
11531	Iran	CRIME	O
11531	.	O	O
11532	"	O	O
11532	Họ	O	O
11532	khẳng_định	O	O
11532	tiếp_tục	O	O
11532	theo	O	O
11532	sát	O	O
11532	quá_trình	O	O
11532	tiến_hành	O	O
11532	thủ_tục	O	O
11532	pháp_lý	O	O
11532	công_bằng	O	O
11532	không	O	O
11532	thiên_vị	O	O
11532	và	O	O
11532	minh_bạch	O	O
11532	của	O	O
11532	Canada	O	O
11532	"	O	O
11532	Palladino	O	O
11532	cho_hay	O	O
11532	.	O	O
11533	Động_thái	O	O
11533	của	O	O
11533	Washington	O	O
11533	được	O	O
11533	đưa	O	O
11533	ra	O	O
11533	sau	O	O
11533	khi	O	O
11533	Trung_Quốc	GPE	O
11533	hôm	TIME	O
11533	14/1	TIME	O
11533	kết_án	O	Sentence
11533	tử_hình	SEN	O
11533	công_dân	PER	O
11533	Canada_Robert_Schellenberg	PER	O
11533	vì	O	O
11533	tội	O	O
11533	buôn_bán	CRIME	O
11533	ma_tuý	CRIME	O
11533	.	O	O
11534	Bà	PER	O
11534	Freeland	PER	O
11534	và	O	O
11534	Thủ_tướng	PER	O
11534	Justin_Trudeau	PER	O
11534	đang	O	O
11534	thảo_luận	O	Meet
11534	với	O	O
11534	các	PER	O
11534	lãnh_đạo	PER	O
11534	thế_giới	PER	O
11534	về	O	O
11534	trường_hợp	O	O
11534	của	O	O
11534	Schellenberg	O	O
11534	cũng	O	O
11534	như	O	O
11534	việc	O	O
11534	Trung_Quốc	GPE	O
11534	bắt	O	Arrest-jail
11534	hai	PER	O
11534	công_dân	PER	O
11534	Canada_Michael_Kovrig	PER	O
11534	và	PER	O
11534	Michael_Spavor	PER	O
11534	sau	O	O
11534	vụ	O	O
11534	bắt	O	Arrest-jail
11534	bà	PER	O
11534	Mạnh	PER	O
11534	.	O	O
11535	"	O	O
11535	Dưới	O	O
11535	sự	O	O
11535	lãnh_đạo	O	O
11535	của	O	O
11535	Thủ_tướng	O	O
11535	chính_phủ	O	O
11535	đang	O	O
11535	tăng_cường	O	O
11535	tiếp_xúc	O	O
11535	với	O	O
11535	các	O	O
11535	đồng_minh	O	O
11535	để	O	O
11535	giải_thích	O	O
11535	rằng	O	O
11535	những	O	O
11535	vụ	O	O
11535	giam	O	Arrest-jail
11535	công_dân	PER	O
11535	Canada	PER	O
11535	tuỳ_tiện	O	O
11535	không_chỉ	O	O
11535	liên_quan	O	O
11535	tới	O	O
11535	Canada	O	O
11535	mà	O	O
11535	còn	O	O
11535	đại_diện	O	O
11535	cho	O	O
11535	cách	O	O
11535	hành_xử	O	O
11535	đe_doạ	O	O
11535	mọi	O	O
11535	quốc_gia	O	O
11535	"	O	O
11535	Ngoại_trưởng	O	O
11535	Freeland	O	O
11535	phát_biểu	O	O
11535	.	O	O
11536	Bà	O	O
11536	khẳng_định	O	O
11536	sẽ	O	O
11536	đưa	O	O
11536	trường_hợp	O	O
11536	của	O	O
11536	Kovrig	O	O
11536	và	O	O
11536	Spavor	O	O
11536	lên	O	O
11536	làm	O	O
11536	ưu_tiên	O	O
11536	thảo_luận	O	O
11536	khi	O	O
11536	tham_dự	O	O
11536	Diễn_đàn	O	O
11536	Kinh_tế	O	O
11536	Thế_giới	O	O
11536	ở	O	O
11536	Davos	O	O
11536	Thuỵ_Sĩ	O	O
11536	tuần	O	O
11536	tới	O	O
11536	.	O	O
11537	Trước	O	O
11537	đó	O	O
11537	phát_ngôn_viên	O	O
11537	Bộ	O	O
11537	Ngoại_giao	O	O
11537	Trung_Quốc	O	O
11537	Hoa_Xuân_Oánh	O	O
11537	tuyên_bố	O	O
11537	Bắc_Kinh	O	O
11537	"	O	O
11537	không	O	O
11537	lo_lắng	O	O
11537	"	O	O
11537	về	O	O
11537	việc	O	O
11537	đối_mặt	O	O
11537	với	O	O
11537	sự	O	O
11537	phản_đối	O	O
11537	khi	O	O
11537	quyết_định	O	Sentence
11537	tử_hình	SEN	O
11537	Schellenberg	PER	O
11537	.	O	O
11538	"	O	O
11538	Số	O	O
11538	đồng_minh	O	O
11538	đứng	O	O
11538	về	O	O
11538	phía	O	O
11538	Canada	O	O
11538	trong	O	O
11538	trường_hợp	O	O
11538	này	O	O
11538	đếm_trên_đầu_ngón_tay	O	O
11538	.	O	O
11539	Đối_với	O	O
11539	các	O	O
11539	tội_danh	O	O
11539	nghiêm_trọng	O	O
11539	gây	O	O
11539	tổn_hại	O	O
11539	lớn	O	O
11539	đến	O	O
11539	xã_hội	O	O
11539	như	O	O
11539	buôn	O	Transfer-ownership
11539	ma_tuý	O	O
11539	tôi	O	O
11539	tin	O	O
11539	rằng	O	O
11539	cộng_đồng	O	O
11539	quốc_tế	O	O
11539	đồng_ý	O	O
11539	xử_phạt	O	O
11539	nghiêm_khắc	O	O
11539	tội_phạm	O	O
11539	đó	O	O
11539	"	O	O
11539	bà	O	O
11539	Hoa	O	O
11539	phát_biểu	O	O
11539	.	O	O
11540	Tuy_nhiên	O	O
11540	Ngoại_trưởng	O	O
11540	Freeland	O	O
11540	sau	O	O
11540	đó	O	O
11540	nhấn_mạnh	O	O
11540	28	O	O
11540	quốc_gia	O	O
11540	EU	O	O
11540	đã	O	O
11540	thể_hiện	O	O
11540	sự	O	O
11540	ủng_hộ	O	O
11540	Canada	O	O
11540	.	O	O
11541	Chủ_tịch	PER	O
11541	Quốc_hội	PER	O
11541	'	O	O
11541	Chủ	PER	O
11541	doanh_nghiệp	PER	O
11541	chết	O	O
11541	không	O	O
11541	có	O	O
11541	nghĩa_là	O	O
11541	được	O	O
11541	xoá	O	O
11541	nợ	O	Transfer-money
11541	thuế	O	O
11541	'	O	O
11541	.	O	O
11542	Chiều	TIME	O
11542	13/3	TIME	O
11542	Uỷ_ban	ORG	O
11542	Thường_vụ_Quốc_hội	ORG	O
11542	họp	O	O
11542	thảo_luận	O	O
11542	về	O	O
11542	dự_thảo	O	O
11542	Nghị_quyết	O	O
11542	về	O	O
11542	xử_lý	O	O
11542	tiền	O	O
11542	nợ	O	Transfer-money
11542	thuế	O	O
11542	tiền	O	O
11542	phạt	O	O
11542	tiền	O	O
11542	phạt	O	O
11542	chậm	O	O
11542	nộp	O	O
11542	tiền	O	O
11542	chậm	O	O
11542	nộp	O	O
11542	của	O	O
11542	người	PER	O
11542	nộp	PER	O
11542	thuế	PER	O
11542	đã	PER	O
11542	phá_sản	PER	O
11542	giải_thể	PER	O
11542	không	PER	O
11542	còn	PER	O
11542	sản_xuất	PER	O
11542	kinh_doanh	PER	O
11542	và	PER	O
11542	không	PER	O
11542	còn	PER	O
11542	khả_năng	PER	O
11542	nộp	PER	O
11542	ngân_sách	PER	O
11542	.	O	O
11543	Theo	O	O
11543	tờ_trình	O	O
11543	của	O	O
11543	Chính_phủ	ORG	O
11543	tổng_số	O	O
11543	tiền	O	O
11543	nợ	O	Transfer-money
11543	thuế	O	O
11543	do	O	O
11543	cơ_quan	ORG	O
11543	thuế	ORG	O
11543	và	ORG	O
11543	hải_quan	ORG	O
11543	quản_lý	O	O
11543	đến	O	O
11543	cuối	TIME	O
11543	năm	TIME	O
11543	2017	TIME	O
11543	gần	O	O
11543	78.500	MONEY	O
11543	tỷ	MONEY	O
11543	đồng	MONEY	O
11543	phần_lớn	O	O
11543	là	O	O
11543	tiền	O	O
11543	nợ	O	Transfer-money
11543	thuế	O	O
11543	do	O	O
11543	cơ_quan	ORG	O
11543	thuế	ORG	O
11543	quản_lý	O	O
11543	với	O	O
11543	hơn	O	O
11543	73.000	MONEY	O
11543	tỷ	MONEY	O
11543	đồng	MONEY	O
11543	.	O	O
11544	Trong	O	O
11544	số	O	O
11544	này	O	O
11544	tiền	O	O
11544	nợ	O	Transfer-money
11544	không	O	O
11544	còn	O	O
11544	khả_năng	O	O
11544	thu_hồi	O	O
11544	của	O	O
11544	người	O	O
11544	nộp	O	O
11544	thuế	O	O
11544	đã	O	O
11544	chết	O	O
11544	mất_tích	O	O
11544	tổ_chức	ORG	O
11544	giải_thể	O	End-org
11544	phá_sản	O	Declare-bankruptcy
11544	...	O	O
11544	gần	O	O
11544	31.500	MONEY	O
11544	tỷ	MONEY	O
11544	đồng	MONEY	O
11544	chiếm	O	O
11544	43	O	O
11544	tổng_số	O	O
